category,top_keys
焦點,"[('台灣', 555), ('美國', 387), ('疫情', 369), ('中國', 341), ('政府', 253), ('中心', 199), ('國家', 196), ('烏克蘭', 194), ('民眾', 193), ('公司', 179), ('問題', 173), ('疫苗', 169), ('俄羅斯', 164), ('國際', 163), ('總統', 159), ('時間', 149), ('日本', 139), ('陳時中', 129), ('中央', 126), ('國民黨', 122), ('台北', 119), ('全球', 117), ('地區', 117), ('市長', 116), ('人員', 114), ('病毒', 114), ('經濟', 108), ('桃園', 106), ('世界', 104), ('民進黨', 102), ('事件', 99), ('產險', 98), ('病例', 97), ('政治', 97), ('媒體', 95), ('系統', 95), ('地方', 93), ('新聞', 92), ('政策', 91), ('關係', 91), ('學生', 90), ('期間', 89), ('居家', 85), ('指揮', 84), ('蔡英文', 84), ('戰爭', 83), ('衛生', 83), ('網友', 83), ('柯文哲', 83), ('方式', 82), ('醫院', 82), ('民主', 81), ('北韓', 81), ('小時', 80), ('工作', 80), ('會議', 80), ('人士', 80), ('組織', 79), ('北約', 79), ('國防', 77), ('保險', 74), ('本土', 73), ('立委', 73), ('議題', 73), ('北京', 73), ('情況', 72), ('大學', 72), ('警方', 72), ('國內', 70), ('措施', 70), ('議員', 70), ('現場', 70), ('法官', 70), ('行動', 69), ('社會', 68), ('計畫', 68), ('活動', 68), ('狀況', 67), ('香港', 66), ('團隊', 65), ('編輯', 65), ('俄國', 65), ('生活', 64), ('張善政', 64), ('專家', 63), ('保單', 63), ('英國', 63), ('需求', 63), ('汪小菲', 63), ('人民', 62), ('快篩', 61), ('蒲亭', 60), ('症狀', 60), ('價格', 60), ('學校', 59), ('猴痘', 59), ('文化', 58), ('瑞典', 58), ('臉書', 57), ('訓練', 57), ('拜登', 57), ('芬蘭', 57), ('結果', 56), ('時代', 56), ('伊美黛', 56), ('新北', 55), ('菲律賓', 55), ('馬可仕', 55), ('市場', 54), ('人數', 54), ('疾病', 54), ('書展', 54), ('代表', 54), ('陽性', 53), ('官員', 53), ('個案', 53), ('功能', 53), ('男子', 53), ('當地', 53), ('業者', 52), ('主席', 52), ('兒童', 51), ('能力', 51), ('選舉', 50), ('董監事', 50), ('新台幣', 49), ('環境', 49), ('目標', 49), ('電話', 48), ('單位', 48), ('網路', 48), ('台北市', 48), ('行為', 48), ('當局', 48), ('兵役', 48), ('資訊', 47), ('傳染病', 47), ('科技', 47), ('論壇', 46), ('俄軍', 46), ('患者', 46), ('訊息', 46), ('內容', 46), ('美元', 46), ('風險', 45), ('市府', 45), ('北市', 45), ('原因', 45), ('新冠肺炎', 45), ('公視', 45), ('機構', 45), ('高雄', 44), ('機會', 44), ('縣市', 44), ('葛斯齊', 44), ('富邦', 43), ('報告', 43), ('軍事', 43), ('集團', 43), ('習近平', 43), ('規定', 43), ('歷史', 42), ('金管會', 42), ('記者會', 42), ('意見', 42), ('行政院', 42), ('行政', 42), ('印度', 42), ('影響', 42), ('影像', 42), ('家屬', 42), ('澳洲', 42), ('家人', 41), ('台中', 41), ('官方', 41), ('飛彈', 40), ('資料', 40), ('資源', 40), ('案件', 40), ('聲明', 40), ('國會', 40), ('貿易', 40), ('重點', 39), ('企業', 39), ('全民', 39), ('世代', 39), ('核酸', 39), ('員工', 38), ('成本', 38), ('韓國', 38), ('發言人', 38), ('關鍵', 38), ('歐洲', 38), ('數據', 38), ('區域', 38), ('大會', 38), ('證明', 38), ('口罩', 37), ('量能', 37), ('危機', 37)]"
要聞,"[('台灣', 576), ('疫情', 554), ('中央', 309), ('政府', 285), ('民眾', 279), ('國民黨', 254), ('民進黨', 251), ('中心', 242), ('疫苗', 228), ('市長', 225), ('學生', 222), ('柯文哲', 217), ('議員', 216), ('地方', 195), ('台北', 190), ('陳時中', 184), ('兒童', 177), ('美國', 177), ('時間', 171), ('問題', 169), ('桃園', 167), ('立委', 162), ('總統', 161), ('侯友宜', 158), ('公司', 155), ('人員', 154), ('方式', 150), ('國際', 146), ('新北', 140), ('學校', 136), ('快篩', 135), ('民主', 132), ('國家', 126), ('政策', 123), ('狀況', 121), ('蔡英文', 121), ('朱立倫', 118), ('市府', 114), ('醫院', 110), ('中國', 109), ('張善政', 109), ('台北市', 108), ('量能', 105), ('陽性', 103), ('指揮', 103), ('新北市', 101), ('人民', 101), ('蘇貞昌', 100), ('記者會', 99), ('資料', 99), ('媒體', 99), ('措施', 98), ('北市', 98), ('教育部', 97), ('期間', 95), ('政治', 94), ('人數', 93), ('立法院', 93), ('系統', 92), ('關係', 92), ('羅智強', 92), ('我國', 90), ('選舉', 90), ('需求', 88), ('居家', 86), ('孩子', 86), ('大學', 85), ('醫師', 82), ('黃珊珊', 82), ('蔣萬安', 81), ('家長', 81), ('步槍', 80), ('台中市', 79), ('會議', 78), ('社會', 78), ('業者', 77), ('民調', 75), ('規定', 74), ('台中', 74), ('黨團', 73), ('網路', 70), ('代表', 70), ('試劑', 70), ('日本', 70), ('恩恩', 70), ('初選', 69), ('病毒', 69), ('工作', 68), ('教師', 68), ('標準', 66), ('台鐵', 66), ('會期', 65), ('人士', 65), ('盧秀燕', 65), ('症狀', 64), ('事件', 64), ('計畫', 63), ('機關', 62), ('本土', 62), ('臨時會', 62), ('情形', 60), ('新冠肺炎', 60), ('結果', 60), ('主委', 59), ('活動', 58), ('臉書', 58), ('單位', 57), ('新聞', 57), ('小時', 57), ('議題', 56), ('工會', 56), ('生活', 56), ('國內', 56), ('世界', 54), ('員工', 54), ('機會', 54), ('參選人', 54), ('口罩', 53), ('個案', 53), ('共識', 52), ('文化', 52), ('九宮格', 52), ('指揮官', 51), ('風險', 51), ('高峰', 51), ('預算', 51), ('電話', 51), ('馬英九', 51), ('作業', 50), ('課程', 50), ('內容', 50), ('人權', 49), ('選區', 49), ('原則', 49), ('真相', 49), ('林佳龍', 49), ('方案', 48), ('國防', 48), ('意見', 47), ('過程', 47), ('重症', 47), ('情況', 47), ('產業', 47), ('國會', 47), ('廠商', 47), ('行政院', 46), ('經濟', 46), ('聲量', 46), ('自由', 46), ('路段', 46), ('高雄', 45), ('事情', 45), ('校園', 45), ('公務員', 45), ('確診數', 44), ('行政', 44), ('國人', 44), ('中共', 44), ('委員會', 43), ('司法', 43), ('教育', 42), ('發言人', 42), ('空軍', 42), ('余天', 41), ('線上', 41), ('主席', 41), ('市民', 41), ('縣市', 40), ('科技', 40), ('程序', 40), ('同仁', 40), ('實體', 40), ('法律', 40), ('衛福部', 40), ('大型', 40), ('頻道', 40), ('委員', 39), ('第一線', 39), ('傳染病', 39), ('態度', 39), ('議會', 39), ('環境', 39), ('旅客', 39), ('高登', 39), ('網軍', 39), ('言論', 39), ('書展', 39), ('制度', 38), ('國軍', 38), ('團隊', 38), ('烏克蘭', 38), ('機制', 37), ('權益', 37), ('事實', 37), ('藥物', 37), ('平台', 37), ('資源', 37), ('訓練', 37), ('公會', 37), ('爸爸', 37)]"
即時,"[('台灣', 532), ('疫情', 392), ('網友', 357), ('公司', 223), ('時間', 210), ('中國', 209), ('編輯', 207), ('民眾', 202), ('政府', 197), ('中心', 188), ('問題', 180), ('學生', 170), ('烏克蘭', 162), ('美國', 161), ('國家', 156), ('世界', 153), ('俄羅斯', 148), ('富邦', 147), ('臉書', 146), ('工作', 140), ('台北', 137), ('比賽', 136), ('日本', 134), ('國際', 133), ('疫苗', 131), ('媒體', 130), ('媽媽', 129), ('狀況', 125), ('總統', 123), ('球員', 117), ('貼文', 116), ('方式', 116), ('中央', 115), ('機會', 113), ('生活', 112), ('陳時中', 111), ('影片', 105), ('學校', 104), ('期間', 104), ('新聞', 103), ('地方', 103), ('人員', 100), ('現場', 99), ('聯盟', 98), ('本土', 97), ('粉絲', 97), ('病毒', 96), ('原因', 95), ('快篩', 94), ('桃園', 92), ('球隊', 92), ('關係', 91), ('政治', 90), ('居家', 89), ('全球', 87), ('社會', 86), ('朋友', 85), ('價格', 84), ('照片', 84), ('情況', 83), ('小時', 83), ('女兒', 83), ('經濟', 82), ('地區', 81), ('政策', 79), ('標準', 79), ('大學', 78), ('醫院', 77), ('中職', 76), ('民進黨', 76), ('病例', 75), ('兒子', 74), ('汪小菲', 73), ('教育部', 73), ('高雄', 71), ('安打', 71), ('規定', 70), ('警方', 69), ('陽性', 69), ('國民黨', 69), ('風險', 68), ('指揮', 68), ('孩子', 68), ('時候', 68), ('家人', 68), ('試劑', 68), ('戰爭', 67), ('行動', 67), ('會議', 67), ('市場', 67), ('大S', 67), ('國內', 65), ('新北', 65), ('活動', 65), ('記者', 65), ('網路', 64), ('九宮格', 64), ('老公', 63), ('北約', 63), ('人民', 63), ('過程', 63), ('俄國', 63), ('記者會', 62), ('關鍵', 60), ('紀錄', 60), ('身體', 60), ('民主', 60), ('立委', 60), ('市長', 60), ('症狀', 60), ('措施', 60), ('狀態', 60), ('投手', 59), ('結果', 58), ('需求', 58), ('文化', 58), ('門市', 58), ('環境', 57), ('事件', 57), ('集團', 56), ('團隊', 56), ('芬蘭', 56), ('意見', 55), ('經驗', 55), ('台北市', 55), ('董監事', 55), ('員工', 54), ('公視', 54), ('家長', 54), ('猴痘', 54), ('科技', 53), ('內容', 53), ('平台', 53), ('系統', 52), ('季後賽', 52), ('個案', 52), ('壓力', 51), ('議員', 51), ('太陽', 51), ('納豆', 51), ('老闆', 50), ('小孩', 50), ('責任', 50), ('節目', 50), ('系列', 50), ('專家', 49), ('家庭', 49), ('企業', 49), ('成本', 49), ('德國', 49), ('菲律賓', 49), ('小馬可仕', 49), ('價值', 48), ('口罩', 48), ('行為', 48), ('線上', 48), ('選舉', 48), ('男子', 48), ('成員', 47), ('影響', 47), ('兒童', 47), ('英國', 47), ('計畫', 47), ('官方', 47), ('今日', 46), ('兄弟', 46), ('規模', 46), ('廠商', 46), ('電話', 45), ('危機', 45), ('社群', 45), ('產品', 45), ('實體', 45), ('超商', 45), ('委員', 45), ('葛斯齊', 45), ('事實', 44), ('教育', 44), ('蒲亭', 44), ('民調', 44), ('人數', 44), ('產險', 43), ('對象', 43), ('消息', 43), ('事情', 43), ('書展', 43), ('麥當勞', 43), ('能力', 42), ('帳號', 42), ('少年', 42), ('攻城獅', 42), ('對手', 42), ('縣市', 42), ('生涯', 42), ('當地', 42), ('母親', 42), ('品牌', 41), ('量能', 41), ('主場', 41), ('東西', 41)]"
娛樂,"[('網友', 332), ('粉絲', 292), ('汪小菲', 239), ('台灣', 208), ('臉書', 192), ('影片', 158), ('節目', 155), ('照片', 154), ('身材', 132), ('朋友', 114), ('葛斯齊', 113), ('生活', 110), ('女神', 109), ('編輯', 107), ('時間', 106), ('新聞', 104), ('女兒', 103), ('工作', 102), ('日本', 100), ('微博', 100), ('大S', 97), ('張穎穎', 93), ('媽媽', 90), ('貼文', 90), ('公司', 90), ('啦啦隊', 87), ('事情', 84), ('老公', 83), ('疫情', 80), ('納豆', 80), ('觀眾', 79), ('少年', 78), ('電影', 76), ('人生', 76), ('音樂', 72), ('女優', 72), ('律師', 71), ('作品', 71), ('時候', 70), ('強尼戴普', 70), ('角色', 69), ('原子', 68), ('世界', 64), ('感情', 64), ('網紅', 62), ('家人', 61), ('老師', 61), ('媒體', 60), ('消息', 59), ('關係', 59), ('演員', 58), ('藝人', 58), ('男友', 57), ('過程', 54), ('問題', 53), ('頻道', 52), ('系列', 51), ('記者', 50), ('畫面', 50), ('現場', 50), ('主角', 50), ('女生', 49), ('兒子', 49), ('狗仔', 49), ('導演', 48), ('狀況', 48), ('個性', 48), ('機會', 48), ('愛情', 48), ('家庭', 47), ('台北', 47), ('社群', 47), ('女性', 47), ('福原愛', 47), ('故事', 47), ('大陸', 47), ('小嫻', 47), ('好友', 46), ('女孩', 46), ('經紀人', 46), ('女友', 45), ('留言', 45), ('婚姻', 45), ('長瀨昆妮', 45), ('方式', 44), ('身體', 44), ('網路', 44), ('事業', 43), ('心情', 43), ('正妹', 43), ('夫妻', 42), ('明星', 42), ('女星', 41), ('人氣', 41), ('小S', 41), ('模樣', 41), ('事件', 41), ('林襄', 40), ('星座', 40), ('孩子', 39), ('形象', 39), ('情緒', 39), ('金剛', 39), ('老婆', 38), ('壓力', 38), ('小時', 38), ('身心', 38), ('人員', 38), ('演藝圈', 38), ('歌曲', 38), ('全智賢', 38), ('狀態', 37), ('平台', 37), ('聲明', 37), ('期間', 37), ('韓國', 37), ('事實', 36), ('夢想', 36), ('手機', 36), ('張蘭', 36), ('身邊', 35), ('話題', 35), ('卡蜜兒', 35), ('運動', 34), ('位置', 34), ('醫院', 34), ('連千毅', 34), ('爸爸', 33), ('鏡頭', 33), ('內容', 33), ('風格', 33), ('女人', 33), ('球迷', 33), ('官方', 33), ('長髮', 33), ('今日', 33), ('陳文茜', 33), ('同學', 32), ('活動', 32), ('東西', 32), ('吳宗憲', 32), ('官司', 32), ('主播', 31), ('比基尼', 31), ('楊穎軒', 31), ('團隊', 31), ('台幣', 31), ('動作', 30), ('暴力', 30), ('女子', 30), ('男優', 30), ('成員', 30), ('演唱會', 30), ('小孩', 29), ('素顏', 29), ('品牌', 29), ('前妻', 29), ('地方', 29), ('男人', 28), ('兄弟', 28), ('朴秉恩', 28), ('歌手', 27), ('設計', 27), ('梓梓', 27), ('陳妍希', 27), ('美照', 27), ('房子', 27), ('統神', 27), ('香港', 26), ('南韓', 26), ('黃曉明', 26), ('國際', 26), ('婚紗', 26), ('波特王', 26), ('阿雅', 26), ('大學', 25), ('原因', 25), ('女方', 25), ('舞台', 25), ('老闆', 25), ('內幕', 25), ('結果', 25), ('張雅琴', 25), ('泳裝', 25), ('樂天', 25), ('許藍方', 24), ('高雄', 24), ('豪宅', 24), ('美國', 24), ('能量', 24), ('經驗', 23), ('態度', 23), ('小姐', 23), ('細胞', 23), ('主持人', 23), ('感覺', 23), ('陳曉', 23), ('身分', 23), ('林志玲', 23), ('梁詠琪', 23)]"
新奇,"[('網友', 645), ('編輯', 289), ('台灣', 240), ('貼文', 236), ('臉書', 164), ('民眾', 130), ('影片', 123), ('公司', 116), ('工作', 111), ('照片', 103), ('超商', 94), ('老闆', 93), ('日本', 93), ('朋友', 87), ('時間', 86), ('粉絲', 85), ('問題', 82), ('公社', 82), ('老師', 79), ('社團', 77), ('生活', 74), ('口味', 71), ('小時', 69), ('網路', 63), ('熱議', 63), ('疫情', 60), ('主管', 59), ('門市', 58), ('手機', 54), ('帳號', 54), ('同事', 54), ('價格', 53), ('商品', 53), ('媽媽', 52), ('官方', 52), ('店員', 52), ('設計', 50), ('時候', 49), ('新聞', 48), ('味道', 48), ('冷氣', 48), ('平台', 45), ('市場', 45), ('水餃', 45), ('員工', 45), ('方式', 45), ('水果', 44), ('食物', 44), ('機會', 44), ('系列', 44), ('店家', 44), ('品牌', 43), ('畫面', 42), ('貴人', 42), ('鍾怡婷', 42), ('東西', 42), ('老饕', 41), ('事情', 41), ('客人', 41), ('經驗', 41), ('高敏敏', 40), ('身體', 40), ('位置', 40), ('貓咪', 40), ('薪水', 40), ('PO', 39), ('張志浩', 39), ('家人', 38), ('熱量', 37), ('世界', 37), ('詹鎰睿', 37), ('留言', 36), ('美食', 36), ('料理', 36), ('飲料', 35), ('口感', 35), ('動物', 35), ('壓力', 35), ('快篩', 35), ('營養師', 34), ('原因', 34), ('醬油', 34), ('老公', 33), ('星座', 33), ('功能', 32), ('用戶', 32), ('話題', 32), ('財運', 32), ('肉粽', 32), ('粽子', 32), ('醫院', 32), ('感覺', 32), ('眾人', 31), ('消息', 31), ('中華', 31), ('房子', 31), ('李惠婷', 31), ('事業', 31), ('現場', 30), ('業者', 30), ('蚊子', 30), ('身材', 30), ('外送員', 30), ('濃湯', 30), ('期間', 30), ('潘毅', 29), ('經典', 29), ('方法', 29), ('內容', 29), ('泡麵', 29), ('消費者', 29), ('銀行', 29), ('玉米', 29), ('食材', 28), ('電影', 28), ('炸雞', 28), ('人員', 28), ('售價', 28), ('女兒', 28), ('高雄', 28), ('便當', 28), ('咖啡', 27), ('陳雅雲', 27), ('電信', 27), ('國外', 27), ('餐廳', 27), ('賴禹妡', 27), ('狀況', 27), ('消費', 27), ('活動', 27), ('麥當勞', 27), ('醫師', 27), ('高麗菜', 27), ('蛋糕', 26), ('動作', 26), ('效果', 26), ('環境', 26), ('人類', 26), ('衣服', 26), ('頻道', 26), ('香菜', 26), ('地方', 26), ('台北', 26), ('國際', 26), ('能力', 25), ('今日', 25), ('小孩', 25), ('胡椒', 25), ('人生', 25), ('事實', 25), ('漢堡', 25), ('孩子', 25), ('主婦', 25), ('作品', 25), ('上班族', 25), ('秘訣', 25), ('阿嬤', 24), ('運勢', 24), ('情況', 24), ('個性', 24), ('集團', 24), ('牛排', 24), ('鏡頭', 24), ('林楷傑', 24), ('粉絲團', 23), ('版權', 23), ('貼圖', 23), ('關係', 23), ('美國', 23), ('記者', 23), ('原價', 23), ('超市', 23), ('疫苗', 23), ('餐飲', 23), ('雞排', 23), ('模樣', 22), ('品質', 22), ('好市', 22), ('推特', 22), ('機車', 22), ('條件', 22), ('成本', 22), ('奶油', 22), ('陳珮瑜', 22), ('專家', 21), ('居家', 21), ('關鍵', 21), ('新品', 21), ('人氣', 21), ('期限', 21), ('習慣', 21), ('大學', 21), ('空間', 21), ('風險', 21), ('長輩', 20), ('起司', 20), ('訊息', 20), ('台灣人', 20), ('份量', 20), ('大門', 20)]"
生活,"[('台灣', 301), ('網友', 254), ('疫情', 239), ('民眾', 231), ('編輯', 200), ('疫苗', 168), ('中心', 144), ('中央', 132), ('兒童', 126), ('臉書', 119), ('柯文哲', 116), ('問題', 111), ('政府', 105), ('工作', 105), ('陳時中', 105), ('時間', 102), ('地區', 100), ('醫院', 99), ('個案', 98), ('公司', 95), ('貼文', 92), ('咖啡', 91), ('台北', 83), ('快篩', 81), ('學校', 79), ('警方', 75), ('人員', 73), ('市長', 72), ('品牌', 72), ('居家', 71), ('學生', 70), ('期間', 69), ('生活', 68), ('現場', 68), ('朋友', 66), ('指揮', 66), ('台北市', 66), ('陽性', 64), ('地方', 63), ('方式', 63), ('系統', 63), ('狀況', 63), ('活動', 63), ('鋒面', 62), ('台中市', 62), ('手機', 61), ('病毒', 60), ('蝦皮', 59), ('本土', 58), ('新聞', 57), ('老闆', 56), ('系列', 56), ('家長', 55), ('超商', 55), ('人數', 54), ('功能', 54), ('男子', 54), ('需求', 54), ('高雄', 54), ('市府', 53), ('線上', 52), ('黃珊珊', 52), ('記者會', 49), ('商品', 49), ('鄭文燦', 49), ('機會', 49), ('技術', 49), ('醫師', 49), ('消費者', 48), ('日本', 47), ('家人', 47), ('孩子', 47), ('台中', 46), ('症狀', 46), ('大雨', 46), ('天氣', 46), ('時候', 45), ('原因', 45), ('小孩', 45), ('市場', 44), ('社會', 44), ('門市', 43), ('北市', 43), ('小時', 43), ('蘋果', 43), ('家庭', 42), ('診所', 42), ('公社', 42), ('少年', 42), ('鏡頭', 42), ('雇主', 42), ('老師', 41), ('桃園', 41), ('新北', 41), ('網路', 40), ('官方', 40), ('美食', 40), ('風險', 39), ('政策', 39), ('價格', 39), ('主管', 39), ('貴人', 39), ('情況', 38), ('設計', 38), ('員工', 38), ('薪水', 38), ('店家', 38), ('試劑', 38), ('社區', 37), ('螢幕', 37), ('經驗', 36), ('新北市', 36), ('社團', 36), ('議員', 35), ('實體', 35), ('平台', 35), ('桃園市', 35), ('重症', 35), ('國際', 35), ('統計', 35), ('教育部', 35), ('粉絲', 34), ('店員', 34), ('大型', 34), ('身體', 34), ('家屬', 34), ('事情', 33), ('壓力', 33), ('照片', 33), ('影片', 33), ('口味', 32), ('課程', 32), ('能力', 32), ('業者', 32), ('量能', 32), ('環境', 32), ('冷氣', 32), ('陳苾暐', 32), ('校園', 31), ('過程', 31), ('專家', 31), ('全球', 31), ('採檢站', 31), ('衛生局', 30), ('氣象局', 30), ('原子', 30), ('腦炎', 30), ('新冠肺炎', 30), ('資料', 29), ('資訊', 29), ('今日', 29), ('結果', 29), ('遊戲', 29), ('媽媽', 29), ('集團', 29), ('標準', 29), ('藥物', 29), ('電話', 28), ('大學', 28), ('蔡英文', 28), ('縣市', 28), ('國家', 28), ('飲品', 28), ('國外', 28), ('盧秀燕', 28), ('情形', 28), ('單位', 27), ('飲料', 27), ('用戶', 27), ('訊息', 27), ('內容', 27), ('東西', 27), ('記者', 27), ('基隆', 27), ('階段', 27), ('機率', 27), ('雨勢', 27), ('陣雨', 27), ('香菜', 27), ('規定', 27), ('經典', 26), ('措施', 26), ('關係', 26), ('售價', 26), ('同事', 26), ('專線', 26), ('畫面', 26), ('商城', 26), ('外送員', 26), ('中國', 26), ('副市長', 26), ('水餃', 26), ('事實', 25), ('疾病', 25), ('高雄市', 25), ('企業', 25), ('感覺', 25), ('九宮格', 25), ('立委', 25), ('媒體', 24)]"
財經,"[('台灣', 435), ('公司', 303), ('能源', 293), ('市場', 279), ('政府', 245), ('疫情', 226), ('美國', 215), ('指數', 208), ('經濟', 185), ('光電', 179), ('產業', 174), ('業者', 170), ('目標', 167), ('地熱', 166), ('貿易', 160), ('企業', 150), ('政策', 146), ('台股', 145), ('全球', 138), ('需求', 138), ('風電', 129), ('股東', 128), ('問題', 124), ('影響', 122), ('交易', 118), ('半導體', 115), ('美元', 114), ('經濟部', 109), ('新台幣', 108), ('漁民', 102), ('國際', 100), ('台積電', 99), ('環境', 97), ('金額', 95), ('價格', 95), ('國內', 95), ('風險', 93), ('民眾', 93), ('方式', 88), ('銀行', 87), ('通膨', 87), ('美股', 86), ('產品', 86), ('中國', 82), ('台電', 80), ('會議', 79), ('保險', 79), ('風場', 79), ('時間', 78), ('早盤', 76), ('中小企業', 75), ('機會', 74), ('供應鏈', 74), ('股票', 72), ('鴻海', 71), ('董事長', 71), ('綠能', 71), ('集團', 70), ('漲幅', 69), ('股市', 67), ('綠電', 67), ('資產', 66), ('機制', 66), ('投資人', 65), ('地方', 65), ('人才', 64), ('產險', 64), ('金管會', 63), ('統計', 62), ('壓力', 62), ('成本', 62), ('股價', 61), ('彰化', 61), ('經貿', 60), ('電動車', 60), ('地面型', 60), ('權益', 59), ('國家', 58), ('客戶', 58), ('人壽', 58), ('商品', 58), ('保單', 58), ('長榮', 57), ('設備', 57), ('終場', 56), ('員工', 56), ('技術', 56), ('發電量', 56), ('土地', 55), ('景氣', 55), ('股東會', 55), ('王雲怡', 55), ('聯準會', 54), ('能源局', 54), ('科技', 53), ('關係', 53), ('央行', 52), ('中心', 52), ('大樓', 52), ('地區', 52), ('整體', 51), ('漁業', 51), ('關鍵', 50), ('台北', 50), ('資料', 50), ('社會', 50), ('區域', 50), ('貨幣', 49), ('期間', 49), ('房市', 49), ('營收', 49), ('議題', 49), ('工作', 48), ('遊戲', 48), ('消費', 48), ('保戶', 48), ('工業', 47), ('條件', 47), ('世界', 46), ('電子', 46), ('鄧振中', 46), ('衝擊', 45), ('團隊', 45), ('電廠', 45), ('林伯修', 45), ('計畫', 44), ('現金', 44), ('中油', 44), ('電價', 44), ('權值股', 43), ('經驗', 43), ('日圓', 43), ('專家', 42), ('投資', 42), ('狀況', 42), ('生活', 42), ('行政院', 41), ('房價', 41), ('能力', 41), ('行情', 40), ('方面', 40), ('不動產', 40), ('危機', 40), ('房屋', 40), ('進度', 40), ('部會', 40), ('數據', 39), ('程序', 39), ('口罩', 39), ('金融', 39), ('開發商', 39), ('日本', 39), ('當地', 39), ('事情', 39), ('信用', 38), ('措施', 38), ('跌幅', 38), ('信義', 38), ('資源', 38), ('資訊', 38), ('油價', 38), ('容量', 38), ('新光金', 37), ('業務', 37), ('內容', 37), ('歐盟', 37), ('情況', 37), ('階段', 37), ('社區', 37), ('預期', 36), ('因素', 36), ('範圍', 36), ('消費者', 35), ('標準', 35), ('規模', 35), ('類股', 35), ('亞洲', 35), ('重劃區', 35), ('居民', 35), ('台新金', 34), ('指標', 34), ('公會', 34), ('氣候', 34), ('旺宏', 34), ('生態', 34), ('庫存', 34), ('原因', 33), ('趨勢', 33), ('資金', 33), ('聯發科', 33), ('族群', 33), ('報告', 33), ('財務', 33), ('旅館', 33), ('獲利', 32), ('作業', 32), ('2021年', 32), ('速度', 32), ('手機', 32), ('活動', 32)]"
專題,"[('女優', 2082), ('男優', 1890), ('台灣', 1272), ('產業', 981), ('導演', 645), ('A片', 597), ('吳夢夢', 426), ('經紀人', 378), ('演員', 372), ('日本', 372), ('工作', 336), ('片商', 312), ('片酬', 297), ('現場', 291), ('片場', 288), ('作品', 288), ('鄧佳華', 285), ('人員', 279), ('行銷', 273), ('公司', 267), ('阿嘉', 249), ('孟若羽', 246), ('新聞', 243), ('平台', 228), ('系列', 225), ('時間', 225), ('行業', 216), ('團隊', 210), ('華根初上', 210), ('職業', 207), ('動作', 201), ('小時', 198), ('影片', 192), ('女生', 174), ('劇組', 171), ('觀眾', 168), ('中國', 165), ('資金', 165), ('收入', 165), ('朋友', 159), ('成人', 156), ('男生', 156), ('劇情', 156), ('狀況', 153), ('機會', 153), ('問題', 150), ('媒體', 147), ('需求', 147), ('圤智雨', 147), ('工會', 144), ('話題', 144), ('壓力', 144), ('角色', 144), ('網紅', 141), ('藝人', 138), ('社會', 135), ('吉林', 135), ('製片', 126), ('熊吉', 126), ('金主', 123), ('今日', 117), ('小齊', 117), ('網友', 114), ('網路', 111), ('稱號', 111), ('疫情', 108), ('體力', 108), ('關係', 105), ('成本', 105), ('經驗', 102), ('環境', 102), ('心態', 102), ('藝術', 99), ('男友', 99), ('法律', 93), ('心理', 93), ('片子', 93), ('苡若', 90), ('華語', 90), ('男性', 90), ('時候', 90), ('男女', 90), ('市場', 90), ('攝影師', 90), ('表哥', 90), ('表妹', 90), ('爭議', 87), ('風氣', 87), ('燈光', 87), ('盜版', 84), ('知名度', 84), ('內容', 81), ('刺青', 81), ('畫面', 81), ('狀態', 81), ('成員', 78), ('旗下', 78), ('政府', 75), ('年齡', 75), ('廣告', 75), ('台詞', 75), ('創始人', 72), ('粉絲', 72), ('人數', 72), ('主角', 72), ('影評人', 69), ('技術', 66), ('楊丞琳', 66), ('宅男', 66), ('身材', 66), ('性愛', 63), ('家人', 63), ('身體', 63), ('人生', 63), ('暴力', 60), ('法規', 60), ('能力', 60), ('辦公室', 60), ('題材', 60), ('攝影', 60), ('流量', 57), ('單位', 57), ('記者會', 57), ('條件', 57), ('情緒', 57), ('感覺', 57), ('場地', 57), ('AV', 54), ('文化部', 54), ('機制', 54), ('遊戲', 54), ('行為', 54), ('比例', 54), ('態度', 54), ('好友', 54), ('老婆', 54), ('助理', 54), ('精液', 54), ('國外', 51), ('地方', 51), ('小模', 51), ('經濟', 51), ('難度', 51), ('文化', 51), ('色情', 51), ('男女優', 51), ('國內', 48), ('模式', 48), ('新銳', 48), ('生理', 48), ('鏡頭', 48), ('麻豆', 45), ('方式', 45), ('勞工', 45), ('團體', 45), ('國際', 45), ('生活', 45), ('圈內', 45), ('外表', 45), ('肚子', 45), ('劇本', 45), ('姿勢', 45), ('女友', 45), ('防護', 42), ('協會', 42), ('酬勞', 42), ('影視', 42), ('前景', 42), ('案子', 42), ('韓國', 42), ('權益', 39), ('國家', 39), ('辦法', 39), ('壽命', 39), ('劍浣春秋', 39), ('生涯', 39), ('化名', 39), ('收益', 39), ('高難度', 39), ('業者', 36), ('劉昱均', 36), ('情色', 36), ('規範', 36), ('金寶娜', 36), ('直播主', 36), ('電影', 36), ('官員', 36), ('事業', 36), ('中資', 36), ('現象', 36), ('目標', 36), ('期間', 36), ('熱情', 36), ('品質', 36), ('東西', 36), ('鏡位', 36), ('進度', 36), ('需要', 36), ('劍浣', 36), ('天花板', 36)]"
